id,shutdown_blame,shutdown_inconv,region,gender,age,educ,pid,income,weight
33,Pelosi and the Democrats in Congress,No,NA,Female,83,high school or less,Republican,Under 20 thousand dollars,0.729739
108,Pelosi and the Democrats in Congress,No,NA,Male,69,high school or less,Republican,20 to under 35 thousand,0.4338474
123,NA,No,NA,Male,39,high school or less,Democrat,20 to under 35 thousand,2.5155009
149,Pelosi and the Democrats in Congress,No,NA,Male,67,high school or less,Republican,50 to under 75 thousand,0.5857737
184,Pelosi and the Democrats in Congress,Yes,NA,Female,80,high school or less,Republican,20 to under 35 thousand,0.8478281
219,Pelosi and the Democrats in Congress,No,NA,Male,NA,post-graduate degree,Republican,100 thousand or more,0.3238153
224,Pelosi and the Democrats in Congress,No,NA,Female,76,high school or less,Republican,Under 20 thousand dollars,1.4911945
252,Trump and the Republicans in Congress,No,NA,Male,74,some college,Democrat,50 to under 75 thousand,0.470989
261,Trump and the Republicans in Congress,No,NA,Female,79,some college,Democrat,20 to under 35 thousand,0.6243418
268,Pelosi and the Democrats in Congress,No,NA,Male,73,some college,Republican,100 thousand or more,0.4313647
274,Trump and the Republicans in Congress,Yes,NA,Male,69,post-graduate degree,Democrat,50 to under 75 thousand,0.3463884
282,Trump and the Republicans in Congress,Yes,NA,Male,64,college degree,Democrat,75 to under 100 thousand,0.4315837
339,Pelosi and the Democrats in Congress,No,NA,Female,73,some college,Republican,20 to under 35 thousand,0.5838277
349,Trump and the Republicans in Congress,No,NA,Female,45,post-graduate degree,Democrat,100 thousand or more,0.9840909
375,Pelosi and the Democrats in Congress,Yes,NA,Male,42,NA,Republican,20 to under 35 thousand,1.6679224
440,Trump and the Republicans in Congress,No,NA,Male,74,some college,Democrat,75 to under 100 thousand,0.5472062
6,Trump and the Republicans in Congress,Yes,NA,Male,82,high school or less,Democrat,50 to under 75 thousand,0.5041847
25,NA,No,NA,Female,88,post-graduate degree,Democrat,20 to under 35 thousand,0.4688172
71,Trump and the Republicans in Congress,No,NA,Male,20,high school or less,NA,Under 20 thousand dollars,1.7444933
96,Trump and the Republicans in Congress,Yes,NA,Female,51,some college,Democrat,Under 20 thousand dollars,1.0452956
128,Pelosi and the Democrats in Congress,No,NA,Female,69,post-graduate degree,Republican,75 to under 100 thousand,0.5446829
167,Trump and the Republicans in Congress,No,NA,Female,82,some college,NA,NA,0.1999698
186,Trump and the Republicans in Congress,No,NA,Female,61,some college,Democrat,100 thousand or more,1.0456044
193,Trump and the Republicans in Congress,No,NA,Female,82,college degree,Democrat,50 to under 75 thousand,0.5140332
196,Pelosi and the Democrats in Congress,Yes,NA,Male,42,college degree,Independent,75 to under 100 thousand,0.7454953
212,Trump and the Republicans in Congress,No,NA,Female,67,some college,Independent,50 to under 75 thousand,0.5048889
222,Pelosi and the Democrats in Congress,No,NA,Female,93,college degree,Republican,Under 20 thousand dollars,0.380826
230,Pelosi and the Democrats in Congress,No,NA,Male,84,post-graduate degree,Republican,50 to under 75 thousand,0.3763275
237,Pelosi and the Democrats in Congress,No,NA,Female,66,high school or less,Republican,20 to under 35 thousand,0.729739
277,NA,No,NA,Female,89,some college,Democrat,Under 20 thousand dollars,0.4624126
284,NA,No,NA,Male,72,college degree,Republican,50 to under 75 thousand,0.412745
290,Trump and the Republicans in Congress,No,NA,Female,65,some college,Democrat,100 thousand or more,0.7015481
293,Pelosi and the Democrats in Congress,No,NA,Female,24,high school or less,Republican,75 to under 100 thousand,1.7845935
306,Trump and the Republicans in Congress,No,NA,Female,62,high school or less,Independent,100 thousand or more,1.8742058
473,Pelosi and the Democrats in Congress,No,NA,Male,28,high school or less,Republican,35 to under 50 thousand,1.1529852
475,Pelosi and the Democrats in Congress,No,NA,Female,82,post-graduate degree,Republican,NA,0.4688172
482,Trump and the Republicans in Congress,No,NA,Female,64,some college,Democrat,20 to under 35 thousand,0.8954958
493,Pelosi and the Democrats in Congress,Yes,NA,Male,86,college degree,Republican,100 thousand or more,0.445614
497,Trump and the Republicans in Congress,No,NA,Male,88,high school or less,Democrat,NA,0.5391721
504,Trump and the Republicans in Congress,No,NA,Male,19,some college,Democrat,20 to under 35 thousand,1.1084435
100008,Trump and the Republicans in Congress,No,South,Female,34,college degree,Republican,100 thousand or more,1.3117903
100296,Pelosi and the Democrats in Congress,No,West,Male,46,high school or less,Republican,Under 20 thousand dollars,1.7234291
45,Trump and the Republicans in Congress,Yes,NA,Female,NA,some college,Democrat,NA,0.5478166
60,Trump and the Republicans in Congress,No,NA,Male,77,some college,Democrat,75 to under 100 thousand,0.403373
79,Pelosi and the Democrats in Congress,No,NA,Male,75,some college,Independent,35 to under 50 thousand,0.298666
116,NA,No,NA,Female,67,high school or less,Democrat,20 to under 35 thousand,0.8199786
137,Trump and the Republicans in Congress,No,NA,Female,64,post-graduate degree,Republican,100 thousand or more,0.835454
217,Trump and the Republicans in Congress,No,NA,Female,82,college degree,Democrat,50 to under 75 thousand,0.514185
227,Pelosi and the Democrats in Congress,No,NA,Male,65,some college,Republican,100 thousand or more,0.470989
241,Trump and the Republicans in Congress,No,NA,Female,78,college degree,Democrat,100 thousand or more,0.8051053
273,Trump and the Republicans in Congress,No,NA,Female,80,some college,Independent,NA,0.732322
50,Trump and the Republicans in Congress,No,NA,Female,80,high school or less,Democrat,20 to under 35 thousand,0.729739
106,Pelosi and the Democrats in Congress,No,NA,Male,NA,high school or less,Republican,35 to under 50 thousand,0.5041847
138,Pelosi and the Democrats in Congress,No,NA,Female,64,college degree,Republican,NA,0.7886752
157,Pelosi and the Democrats in Congress,No,NA,Male,44,high school or less,Republican,100 thousand or more,1.1317722
235,Pelosi and the Democrats in Congress,No,NA,Male,65,some college,Republican,35 to under 50 thousand,0.4686483
254,Trump and the Republicans in Congress,No,NA,Male,92,some college,Democrat,20 to under 35 thousand,0.4686483
264,Trump and the Republicans in Congress,Yes,NA,Female,93,post-graduate degree,Democrat,20 to under 35 thousand,0.5446829
169,Trump and the Republicans in Congress,No,NA,Female,61,some college,Democrat,35 to under 50 thousand,1.0760592
100154,Pelosi and the Democrats in Congress,No,Northeast,Male,59,some college,Republican,100 thousand or more,0.6185251
175,Pelosi and the Democrats in Congress,Yes,NA,Female,34,some college,Democrat,50 to under 75 thousand,1.31205
319,Pelosi and the Democrats in Congress,No,NA,Female,54,high school or less,Republican,50 to under 75 thousand,1.118969
353,Trump and the Republicans in Congress,No,NA,Female,74,post-graduate degree,Democrat,100 thousand or more,0.4686788
374,Pelosi and the Democrats in Congress,No,NA,Female,76,some college,Independent,NA,0.1999698
400,Trump and the Republicans in Congress,No,NA,Female,58,some college,Democrat,100 thousand or more,1.0404082
416,Pelosi and the Democrats in Congress,No,NA,Male,79,high school or less,Republican,50 to under 75 thousand,0.5391721
457,Pelosi and the Democrats in Congress,No,NA,Male,74,some college,Republican,100 thousand or more,0.4313647
462,Trump and the Republicans in Congress,Yes,NA,Male,29,college degree,Democrat,50 to under 75 thousand,0.9762211
472,NA,Yes,NA,Female,26,college degree,Democrat,20 to under 35 thousand,1.1758541
484,Trump and the Republicans in Congress,No,NA,Male,56,college degree,Republican,NA,0.5447434
490,Pelosi and the Democrats in Congress,No,NA,Male,36,high school or less,Democrat,20 to under 35 thousand,0.784738
500,Pelosi and the Democrats in Congress,No,NA,Male,56,high school or less,Republican,75 to under 100 thousand,1.0373455
502,Pelosi and the Democrats in Congress,No,NA,Male,70,some college,Republican,50 to under 75 thousand,0.4313647
516,Pelosi and the Democrats in Congress,No,NA,Female,62,some college,Republican,100 thousand or more,0.9576377
100395,NA,No,South,Female,52,college degree,Democrat,NA,0.9892714
100424,Trump and the Republicans in Congress,No,South,Male,64,high school or less,Democrat,NA,0.5375005
100535,NA,Yes,South,Male,23,college degree,Republican,100 thousand or more,1.1082241
100645,Trump and the Republicans in Congress,Yes,West,Male,37,some college,Democrat,20 to under 35 thousand,1.1004988
100071,Pelosi and the Democrats in Congress,No,South,Female,63,high school or less,Independent,Under 20 thousand dollars,1.5865995
100234,Trump and the Republicans in Congress,No,Midwest,Male,30,post-graduate degree,Democrat,100 thousand or more,1.2042819
100257,NA,No,Midwest,Male,76,high school or less,Republican,20 to under 35 thousand,0.7111267
100405,Pelosi and the Democrats in Congress,No,South,Male,NA,some college,Republican,NA,1.7058398
100455,Trump and the Republicans in Congress,No,Northeast,Female,57,high school or less,Democrat,Under 20 thousand dollars,1.586131
100551,Trump and the Republicans in Congress,No,South,Male,64,college degree,Republican,100 thousand or more,0.6122872
100633,NA,Yes,West,Male,35,post-graduate degree,Democrat,50 to under 75 thousand,0.8837071
100665,NA,No,South,Male,72,post-graduate degree,Republican,100 thousand or more,0.3932265
100117,Trump and the Republicans in Congress,No,South,Male,36,some college,Democrat,100 thousand or more,0.8476855
100211,NA,No,Midwest,Female,31,college degree,Democrat,50 to under 75 thousand,1.5240691
100249,Pelosi and the Democrats in Congress,No,South,Female,40,high school or less,Republican,35 to under 50 thousand,1.8595863
100471,Trump and the Republicans in Congress,No,Northeast,Male,57,some college,Republican,35 to under 50 thousand,0.6185251
100556,Trump and the Republicans in Congress,Yes,Midwest,Male,30,post-graduate degree,Democrat,100 thousand or more,0.9600877
333,NA,Yes,NA,Male,75,college degree,NA,NA,0.412745
352,Pelosi and the Democrats in Congress,No,NA,Male,81,college degree,Republican,75 to under 100 thousand,0.355256
376,Pelosi and the Democrats in Congress,No,NA,Male,48,college degree,Republican,100 thousand or more,0.86639
402,Pelosi and the Democrats in Congress,No,NA,Female,88,high school or less,Republican,20 to under 35 thousand,0.6279354
424,Trump and the Republicans in Congress,No,NA,Female,75,some college,Independent,35 to under 50 thousand,0.6243418
455,Trump and the Republicans in Congress,Yes,NA,Female,79,post-graduate degree,Democrat,75 to under 100 thousand,0.5013503
456,Trump and the Republicans in Congress,Yes,NA,Female,66,college degree,Democrat,Under 20 thousand dollars,0.5498663
460,Pelosi and the Democrats in Congress,No,NA,Male,67,post-graduate degree,Republican,100 thousand or more,0.3463884
466,Trump and the Republicans in Congress,Yes,NA,Male,67,post-graduate degree,Independent,100 thousand or more,0.3463884
100081,NA,No,South,Female,59,high school or less,Democrat,75 to under 100 thousand,1.1192996
100247,Trump and the Republicans in Congress,No,Midwest,Female,68,college degree,Democrat,35 to under 50 thousand,0.7252317
100499,Pelosi and the Democrats in Congress,No,Northeast,Male,25,high school or less,Republican,35 to under 50 thousand,1.3993055
100517,Pelosi and the Democrats in Congress,No,Midwest,Male,67,some college,Republican,35 to under 50 thousand,0.5689371
100569,Pelosi and the Democrats in Congress,No,South,Male,44,college degree,Republican,75 to under 100 thousand,1.0570467
100603,NA,Yes,South,Male,28,some college,Democrat,20 to under 35 thousand,1.3075608
100034,Trump and the Republicans in Congress,No,Midwest,Male,43,college degree,Democrat,75 to under 100 thousand,1.0517936
100170,Trump and the Republicans in Congress,No,South,Female,46,post-graduate degree,Democrat,75 to under 100 thousand,1.1490505
100198,Pelosi and the Democrats in Congress,No,Midwest,Female,38,some college,Republican,75 to under 100 thousand,1.7304937
37,Trump and the Republicans in Congress,No,NA,Female,70,some college,NA,35 to under 50 thousand,0.678305
81,Trump and the Republicans in Congress,No,NA,Male,72,some college,Democrat,50 to under 75 thousand,0.4686483
133,Trump and the Republicans in Congress,No,NA,Female,28,some college,Democrat,50 to under 75 thousand,1.5511687
150,Pelosi and the Democrats in Congress,No,NA,Female,78,NA,Republican,35 to under 50 thousand,1.1500641
165,Trump and the Republicans in Congress,No,NA,Female,71,some college,Democrat,20 to under 35 thousand,0.4624126
185,Pelosi and the Democrats in Congress,No,NA,Female,84,high school or less,Republican,20 to under 35 thousand,0.5404739
220,NA,No,NA,Female,64,high school or less,Democrat,20 to under 35 thousand,1.1192996
255,Trump and the Republicans in Congress,No,NA,Female,72,some college,Democrat,NA,0.678305
266,Trump and the Republicans in Congress,No,NA,Female,69,some college,Independent,NA,0.678305
324,Trump and the Republicans in Congress,No,NA,Female,67,high school or less,Democrat,50 to under 75 thousand,0.729739
336,Trump and the Republicans in Congress,No,NA,Male,40,college degree,Democrat,20 to under 35 thousand,0.7454953
362,NA,Yes,NA,Female,78,some college,Democrat,Under 20 thousand dollars,0.5048889
384,Trump and the Republicans in Congress,No,NA,Female,81,high school or less,Independent,NA,0.8478281
404,Pelosi and the Democrats in Congress,No,NA,Female,78,high school or less,Republican,35 to under 50 thousand,0.729739
433,Pelosi and the Democrats in Congress,No,NA,Female,93,high school or less,Republican,20 to under 35 thousand,0.5404739
453,Trump and the Republicans in Congress,No,NA,Female,65,some college,Democrat,20 to under 35 thousand,0.6243418
459,Trump and the Republicans in Congress,No,NA,Male,21,high school or less,Democrat,50 to under 75 thousand,1.3854675
487,Trump and the Republicans in Congress,Yes,NA,Female,60,college degree,Democrat,NA,0.9208778
488,NA,No,NA,Female,42,high school or less,Independent,50 to under 75 thousand,1.53179
494,Pelosi and the Democrats in Congress,No,NA,Male,86,high school or less,Republican,35 to under 50 thousand,0.5041847
498,Pelosi and the Democrats in Congress,No,NA,Male,61,college degree,Republican,100 thousand or more,0.5827173
514,Trump and the Republicans in Congress,Yes,NA,Female,71,college degree,Democrat,100 thousand or more,0.5498663
100046,Pelosi and the Democrats in Congress,No,Northeast,Male,62,post-graduate degree,Republican,100 thousand or more,0.4966794
100115,Pelosi and the Democrats in Congress,No,South,Female,70,post-graduate degree,Republican,100 thousand or more,0.569142
100139,NA,No,Northeast,Male,23,some college,Independent,75 to under 100 thousand,0.9221735
100219,NA,No,South,Male,86,high school or less,Independent,35 to under 50 thousand,0.6120781
100242,NA,No,Midwest,Male,71,some college,Republican,75 to under 100 thousand,0.5689371
100265,Trump and the Republicans in Congress,No,South,Male,22,some college,Democrat,35 to under 50 thousand,1.7534415
100311,Trump and the Republicans in Congress,No,West,Female,38,college degree,Republican,75 to under 100 thousand,1.4028205
75,NA,No,NA,Male,67,high school or less,NA,35 to under 50 thousand,0.5041847
101,Trump and the Republicans in Congress,Yes,NA,Female,64,some college,Republican,50 to under 75 thousand,0.8954958
142,Trump and the Republicans in Congress,Yes,NA,Female,NA,some college,Independent,50 to under 75 thousand,0.5838277
2,Trump and the Republicans in Congress,No,NA,Male,53,post-graduate degree,Democrat,75 to under 100 thousand,0.5801072
5,Trump and the Republicans in Congress,No,NA,Male,59,high school or less,NA,Under 20 thousand dollars,1.3598233
68,Trump and the Republicans in Congress,No,NA,Male,52,post-graduate degree,Democrat,100 thousand or more,0.6230077
83,Pelosi and the Democrats in Congress,No,NA,Female,59,high school or less,Republican,75 to under 100 thousand,1.4039888
105,Trump and the Republicans in Congress,No,NA,Male,91,some college,Democrat,50 to under 75 thousand,0.298666
113,Trump and the Republicans in Congress,No,NA,Female,87,some college,Republican,NA,0.678305
155,Trump and the Republicans in Congress,No,NA,Female,65,post-graduate degree,Democrat,NA,0.6288666
188,Trump and the Republicans in Congress,Yes,NA,Female,67,college degree,Republican,NA,0.5140332
203,Pelosi and the Democrats in Congress,No,NA,Male,80,high school or less,Democrat,35 to under 50 thousand,0.373309
243,Pelosi and the Democrats in Congress,No,NA,Female,78,high school or less,Republican,20 to under 35 thousand,0.5404739
257,NA,No,NA,Male,58,high school or less,NA,NA,1.315156
270,Pelosi and the Democrats in Congress,No,NA,Female,80,some college,Republican,20 to under 35 thousand,0.4624126
281,Pelosi and the Democrats in Congress,No,NA,Male,67,high school or less,Republican,35 to under 50 thousand,0.5391721
325,Trump and the Republicans in Congress,Yes,NA,Female,65,high school or less,Democrat,20 to under 35 thousand,1.2895712
346,NA,Yes,NA,Female,79,some college,Independent,20 to under 35 thousand,0.4324062
405,Trump and the Republicans in Congress,No,NA,Female,65,college degree,Democrat,50 to under 75 thousand,0.3807135
413,Trump and the Republicans in Congress,No,NA,Female,64,some college,Democrat,20 to under 35 thousand,1.0456044
414,Trump and the Republicans in Congress,No,NA,Male,74,post-graduate degree,Democrat,NA,0.2787231
418,Pelosi and the Democrats in Congress,No,NA,Male,94,college degree,Republican,50 to under 75 thousand,0.3799087
436,NA,Yes,NA,Female,36,post-graduate degree,NA,100 thousand or more,1.1503641
492,Trump and the Republicans in Congress,Yes,NA,Female,70,some college,Republican,50 to under 75 thousand,0.5838277
517,Pelosi and the Democrats in Congress,No,NA,Female,83,college degree,Republican,35 to under 50 thousand,0.5498663
100062,Pelosi and the Democrats in Congress,No,Northeast,Female,57,some college,Republican,100 thousand or more,0.8952313
100120,NA,No,Northeast,Female,83,post-graduate degree,Democrat,100 thousand or more,0.4686788
100121,Pelosi and the Democrats in Congress,No,Midwest,Female,64,some college,Republican,50 to under 75 thousand,1.0404082
100193,Pelosi and the Democrats in Congress,Yes,Midwest,Male,62,some college,Independent,NA,0.4127816
100229,Trump and the Republicans in Congress,Yes,South,Male,18,some college,Independent,Under 20 thousand dollars,1.2583255
100744,Trump and the Republicans in Congress,No,Northeast,Female,51,college degree,Democrat,35 to under 50 thousand,0.9571654
100769,Pelosi and the Democrats in Congress,No,South,Male,71,some college,Republican,50 to under 75 thousand,0.403373
100853,Trump and the Republicans in Congress,No,Northeast,Male,63,college degree,Democrat,100 thousand or more,0.5447434
100876,Trump and the Republicans in Congress,No,Midwest,Female,27,college degree,Democrat,20 to under 35 thousand,1.6584822
65,Pelosi and the Democrats in Congress,No,NA,Male,58,high school or less,Republican,Under 20 thousand dollars,0.8984804
434,Trump and the Republicans in Congress,No,NA,Male,53,high school or less,Democrat,NA,0.9029678
100098,Trump and the Republicans in Congress,Yes,Midwest,Female,60,some college,Democrat,20 to under 35 thousand,1.4747716
100212,Pelosi and the Democrats in Congress,No,South,Male,37,high school or less,Republican,75 to under 100 thousand,1.2862774
100261,Trump and the Republicans in Congress,No,Midwest,Male,57,post-graduate degree,Democrat,75 to under 100 thousand,0.7007478
100306,Trump and the Republicans in Congress,No,West,Female,62,post-graduate degree,Democrat,100 thousand or more,0.7689889
100482,NA,No,Northeast,Male,34,college degree,Independent,NA,0.4155618
100504,Trump and the Republicans in Congress,No,South,Male,93,high school or less,Democrat,35 to under 50 thousand,0.6120781
100624,Pelosi and the Democrats in Congress,No,West,Male,32,high school or less,Independent,75 to under 100 thousand,1.3755372
