id,weights,attention_to_politics,pres_vote,economy,immigration,crime,party_id,age,educ,race,gender,income
142113,2.7935679188044,About half the time,Kamala Harris,Approve not strongly,Disapprove strongly,Approve not strongly,Not very strong Democrat,58,Less than high school credential,"White, non-Hispanic",Man,85000
142114,1.05856703278803,About half the time,Kamala Harris,Disapprove not strongly,Approve not strongly,Approve not strongly,Strong Democrat,69,"Some post-high school, no bachelor’s degree","Multiple races, non-Hispanic",Man,250000
142115,0.773204861754034,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,40,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,117500
142116,0.503481929250722,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,63,Bachelor’s degree,"White, non-Hispanic",Man,105000
142117,0.945200738782869,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,65,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,117500
142118,1.47012457836536,Most of the time,Kamala Harris,Approve not strongly,Disapprove strongly,Approve not strongly,Strong Democrat,43,"Some post-high school, no bachelor’s degree","Multiple races, non-Hispanic",Woman,11250
142119,0.388769034885658,Some of the time,Donald Trump,Disapprove not strongly,Disapprove not strongly,Approve not strongly,Not very strong Republican,37,Bachelor’s degree,"White, non-Hispanic",Woman,52500
142120,0.914259262317552,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,47,Bachelor’s degree,"Black, non-Hispanic",Woman,62500
142121,1.96931737373423,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,31,Bachelor’s degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,212500
142122,4.99999998289759,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,38,Less than high school credential,"Black, non-Hispanic",Woman,26250
142125,1.48093765476897,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,54,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,162500
142126,0.602385344162381,Most of the time,Kamala Harris,Approve not strongly,NA,Approve not strongly,Independent-Democrat,NA,Bachelor’s degree,"White, non-Hispanic",Woman,NA
142127,4.2632146380025,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,52,High school credential,"White, non-Hispanic",Man,212500
142128,0.525155913082617,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,75,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,NA
142129,0.382331768685441,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,37,Graduate degree,"White, non-Hispanic",Man,137500
142130,0.441066269360465,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,69,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,52500
142131,0.739820783426452,Some of the time,Donald Trump,Disapprove strongly,Disapprove not strongly,Disapprove not strongly,Not very strong Republican,26,Graduate degree,"White, non-Hispanic",Woman,117500
142132,0.833580779232575,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Not very strong Democrat,58,Graduate degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,95000
142133,1.53581620259327,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,NA,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,NA
142134,1.45165427165446,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,55,Graduate degree,"Black, non-Hispanic",Woman,162500
142135,0.340398143706902,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,56,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,52500
142136,0.925665293702682,Most of the time,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,50,"Some post-high school, no bachelor’s degree",NA,NA,NA
142137,0.783449825252556,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,68,Graduate degree,"White, non-Hispanic",Woman,NA
142138,1.89745091704405,About half the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Independent-Democrat,59,Graduate degree,Hispanic,Woman,250000
142139,0.481461487269635,Most of the time,Kamala Harris,Approve strongly,Disapprove strongly,Approve not strongly,Strong Democrat,45,Graduate degree,"White, non-Hispanic",Nonbinary,85000
142141,0.910198134163494,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Republican,47,Bachelor’s degree,"White, non-Hispanic",Woman,212500
142142,0.480132173796404,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,80,Graduate degree,"White, non-Hispanic",Man,212500
142143,0.93985560585484,About half the time,Kamala Harris,Disapprove strongly,Approve not strongly,Approve not strongly,Independent-Democrat,63,Less than high school credential,"White, non-Hispanic",Man,23750
142144,0.287604227115185,About half the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Not very strong Democrat,54,"Some post-high school, no bachelor’s degree",Hispanic,Woman,26250
142145,1.98603742801134,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,60,High school credential,"White, non-Hispanic",Man,137500
142146,1.13467931194907,Always,Kamala Harris,Disapprove strongly,Disapprove strongly,Approve not strongly,Independent-Democrat,48,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,162500
142147,0.24005652127472,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Not very strong Republican,43,Graduate degree,"White, non-Hispanic",Man,95000
142148,1.98565259937429,Some of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,32,Bachelor’s degree,"Multiple races, non-Hispanic",Man,2500
142150,0.875978639992035,Most of the time,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,67,High school credential,"White, non-Hispanic",Man,77500
142152,1.11887924181486,About half the time,NA,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent,NA,High school credential,"White, non-Hispanic",Man,NA
142153,0.319118830737377,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,68,Bachelor’s degree,Hispanic,Woman,52500
142154,0.588674010070092,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent,79,High school credential,"White, non-Hispanic",Woman,42500
142155,0.379664595088415,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,64,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,37500
142160,0.458806138753194,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,41,Bachelor’s degree,"White, non-Hispanic",Woman,16250
142161,1.16228426061497,About half the time,NA,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent-Democrat,29,High school credential,"White, non-Hispanic",Woman,62500
142162,0.377228142674329,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Not very strong Republican,70,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,95000
142163,0.167627580242265,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,68,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Man,2500
142164,1.20328191951529,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,NA,High school credential,"White, non-Hispanic",Woman,NA
142165,0.781909021792723,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Approve not strongly,Independent-Republican,30,Bachelor’s degree,"White, non-Hispanic",Woman,72500
142168,0.130774453980232,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Strong Republican,71,Bachelor’s degree,"White, non-Hispanic",Woman,52500
142169,0.826100283820258,Always,Kamala Harris,Approve strongly,Disapprove strongly,Approve not strongly,Strong Democrat,27,Bachelor’s degree,"White, non-Hispanic",Man,52500
142170,0.502825717364784,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,66,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,42500
142171,0.199812367310835,Some of the time,Other,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Republican,67,Graduate degree,"White, non-Hispanic",Woman,77500
142172,0.551510296345726,Most of the time,Kamala Harris,Disapprove strongly,Approve not strongly,Disapprove strongly,Strong Democrat,43,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,32500
142175,1.02220623573803,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,55,Bachelor’s degree,"White, non-Hispanic",Woman,52500
142176,0.693333053578328,Most of the time,Kamala Harris,Approve strongly,Disapprove not strongly,Approve not strongly,Strong Democrat,66,Bachelor’s degree,"Black, non-Hispanic",Woman,47500
142177,1.06453793283886,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,53,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,162500
142178,1.51763934166302,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Not very strong Republican,68,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,162500
142179,2.30526271435271,Never,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent,54,High school credential,"White, non-Hispanic",Woman,18750
142180,4.99999998289759,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,43,Less than high school credential,"White, non-Hispanic",Woman,85000
142182,0.619291735459847,Some of the time,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,38,Graduate degree,"White, non-Hispanic",Man,212500
142183,1.67754225125003,Some of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,58,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,NA
142185,1.23296906411431,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,68,High school credential,"White, non-Hispanic",Woman,105000
142187,1.71580656013514,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Republican,39,Bachelor’s degree,"White, non-Hispanic",Man,162500
142190,0.21207164778355,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,72,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,2500
142191,0.202747382537356,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Disapprove strongly,Independent-Democrat,80,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,32500
142192,0.714766708390558,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,51,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,117500
142193,0.473174092777674,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Not very strong Republican,80,Graduate degree,"White, non-Hispanic",Man,72500
142194,1.55911454935594,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Not very strong Republican,50,Bachelor’s degree,"White, non-Hispanic",Woman,212500
142195,0.377237199303044,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,75,Bachelor’s degree,"White, non-Hispanic",Man,62500
142196,1.49474700762571,Most of the time,Kamala Harris,Approve not strongly,Disapprove strongly,Approve not strongly,Independent-Democrat,68,High school credential,"White, non-Hispanic",Man,11250
142198,2.08658465417016,Some of the time,NA,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent,48,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,72500
142200,1.70001209814696,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Approve strongly,Strong Republican,31,High school credential,"White, non-Hispanic",Man,162500
142201,0.456468942365781,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,58,Graduate degree,"White, non-Hispanic",Woman,2500
142202,0.639467396462522,About half the time,Other,Approve not strongly,Disapprove strongly,Approve not strongly,Independent,49,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,57500
142203,0.541905221879567,About half the time,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove not strongly,Not very strong Republican,72,Graduate degree,"White, non-Hispanic",Woman,77500
142206,0.236240597911956,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,NA,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,13750
142207,0.130017915642113,Always,Kamala Harris,Approve strongly,Disapprove not strongly,Approve strongly,Strong Democrat,76,Graduate degree,"Black, non-Hispanic",Woman,37500
142209,0.489006856669094,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,60,Bachelor’s degree,"White, non-Hispanic",Woman,95000
142210,0.449015434572248,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,2500
142211,0.211759909801754,Most of the time,Donald Trump,Disapprove strongly,NA,Disapprove strongly,NA,NA,Bachelor’s degree,NA,NA,NA
142212,0.780600954830161,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,66,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,105000
142213,2.13491910473641,About half the time,Other,Disapprove strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,39,Bachelor’s degree,"White, non-Hispanic",Man,162500
142214,2.62442128063535,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,74,High school credential,"Black, non-Hispanic",Woman,62500
142215,0.960762556320844,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,33,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,162500
142216,0.900523986285155,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent,75,High school credential,"White, non-Hispanic",Woman,67500
142217,2.94141204421185,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,40,High school credential,"White, non-Hispanic",Man,117500
142218,0.134977465291461,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,70,Graduate degree,"White, non-Hispanic",Man,42500
142219,0.313890314457479,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,62,Graduate degree,"White, non-Hispanic",Woman,72500
142220,0.234521765381985,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,75,Bachelor’s degree,Hispanic,Woman,72500
142222,0.552515215979536,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,21250
142223,0.430996067112628,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,47,Bachelor’s degree,"White, non-Hispanic",Woman,67500
142224,1.23659762141435,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,63,Less than high school credential,"White, non-Hispanic",Woman,32500
142225,0.666019690194401,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,36,Graduate degree,"White, non-Hispanic",Woman,250000
142226,0.343107905437795,About half the time,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,70,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,72500
142228,0.561672052880509,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Not very strong Republican,46,Bachelor’s degree,"White, non-Hispanic",Man,250000
142229,1.02695847884142,Always,Kamala Harris,Approve not strongly,Disapprove strongly,Approve strongly,Strong Democrat,80,Graduate degree,"White, non-Hispanic",Man,212500
142231,0.331725890369203,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,76,NA,"White, non-Hispanic",Man,77500
142232,1.76911544724467,Some of the time,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,NA,NA,NA,NA,NA
142233,0.925712414381879,About half the time,Other,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Independent-Republican,39,Bachelor’s degree,"White, non-Hispanic",Woman,137500
142234,0.896509212750825,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,56,Graduate degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,105000
142235,0.763914600538479,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,77,Bachelor’s degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,42500
142237,0.442514737412972,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Not very strong Republican,39,Bachelor’s degree,"White, non-Hispanic",Woman,105000
142238,0.587499476493461,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Approve strongly,Not very strong Republican,63,High school credential,"White, non-Hispanic",Woman,32500
142239,1.68693087216427,About half the time,Kamala Harris,Disapprove not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,42,Bachelor’s degree,"Black, non-Hispanic",Woman,162500
142240,0.551915105680734,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve strongly,Strong Democrat,55,Bachelor’s degree,"White, non-Hispanic",Woman,105000
142242,0.740539217856338,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,37,Graduate degree,"White, non-Hispanic",Woman,37500
142243,1.02965615989486,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,78,High school credential,"White, non-Hispanic",Woman,37500
142245,0.879326485893403,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,NA,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,57500
142246,0.620214749861085,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,80,Graduate degree,Hispanic,Man,2500
142247,0.177624595755937,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,74,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,26250
142248,0.210658782566605,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve strongly,Strong Democrat,66,Graduate degree,"White, non-Hispanic",Woman,42500
142249,1.09758962794616,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,64,High school credential,"White, non-Hispanic",Man,85000
142251,0.560813917470952,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Republican,44,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,85000
142254,0.405020378456593,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,47,Bachelor’s degree,"White, non-Hispanic",Woman,72500
142255,0.900079000794101,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,63,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,162500
142258,0.156240047222088,Most of the time,Kamala Harris,Disapprove strongly,Approve strongly,Disapprove strongly,Strong Democrat,74,Graduate degree,Hispanic,Woman,37500
142259,0.477502682211634,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,42,Graduate degree,"White, non-Hispanic",Man,250000
142260,0.120789730364153,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,77,Bachelor’s degree,"White, non-Hispanic",Man,85000
142261,1.06551365132468,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,51,Bachelor’s degree,"White, non-Hispanic",Man,NA
142262,0.928501518805258,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,41,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,137500
142263,1.14351536268376,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,52,Less than high school credential,"White, non-Hispanic",Man,42500
142266,0.33468977806689,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Republican,64,Graduate degree,"White, non-Hispanic",Woman,72500
142267,0.796343352569719,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,71,"Some post-high school, no bachelor’s degree",Hispanic,Woman,117500
142269,1.3774817407359,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,76,High school credential,"White, non-Hispanic",Man,95000
142270,0.948164067764117,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve not strongly,Strong Democrat,26,High school credential,"White, non-Hispanic",Woman,117500
142271,0.274355571221586,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Not very strong Democrat,59,Graduate degree,"White, non-Hispanic",Woman,42500
142272,0.972304481865084,Most of the time,NA,Disapprove strongly,Approve not strongly,Approve not strongly,Independent-Republican,66,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,NA
142273,0.568921220028293,Most of the time,Other,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Strong Republican,42,Graduate degree,"White, non-Hispanic",Woman,250000
142274,1.24243618306129,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,56,High school credential,"White, non-Hispanic",Woman,57500
142275,1.75201459391206,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,49,Bachelor’s degree,"White, non-Hispanic",Woman,250000
142277,0.703726293842302,Always,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Strong Republican,72,High school credential,"White, non-Hispanic",Woman,32500
142278,0.638244609996111,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,57,Bachelor’s degree,"White, non-Hispanic",Woman,26250
142279,1.59340780472336,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,67,"Some post-high school, no bachelor’s degree","Native American/Alaska Native or other race, non-Hispanic",Man,117500
142281,0.289802343536553,Most of the time,Kamala Harris,Approve strongly,Disapprove not strongly,Approve strongly,Strong Democrat,59,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,77500
142282,0.621499127961221,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,75,Graduate degree,"White, non-Hispanic",Woman,77500
142283,0.871866547838623,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Not very strong Democrat,66,Graduate degree,"White, non-Hispanic",Woman,162500
142284,1.03523642888345,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,66,Bachelor’s degree,"White, non-Hispanic",Woman,105000
142285,0.927239667798911,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,51,"Some post-high school, no bachelor’s degree","Multiple races, non-Hispanic",Woman,250000
142286,3.56221236461326,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,28,High school credential,"White, non-Hispanic",Man,72500
142287,0.650193494431842,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,75,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,62500
142288,1.44368769542327,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,High school credential,"White, non-Hispanic",Man,NA
142289,0.606779440837152,Most of the time,Kamala Harris,Disapprove strongly,Disapprove not strongly,Disapprove not strongly,Not very strong Republican,60,High school credential,"White, non-Hispanic",Man,72500
142291,0.419672060020244,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,80,NA,"White, non-Hispanic",Woman,NA
142292,0.461748564216422,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,39,Bachelor’s degree,"White, non-Hispanic",Woman,250000
142293,0.944941431171135,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,43,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,2500
142294,0.401987514321854,Always,Kamala Harris,Approve not strongly,Approve strongly,Approve strongly,Strong Democrat,77,Graduate degree,"Black, non-Hispanic",Woman,85000
142295,0.208018686831884,Some of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Approve not strongly,Independent-Democrat,53,Bachelor’s degree,"White, non-Hispanic",Woman,42500
142296,0.688845736653418,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent,48,Bachelor’s degree,"White, non-Hispanic",Woman,212500
142297,1.07432727065882,About half the time,Kamala Harris,Approve not strongly,Disapprove strongly,Approve not strongly,Not very strong Democrat,61,Bachelor’s degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Woman,162500
142299,0.602956003177164,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Republican,80,Graduate degree,"White, non-Hispanic",Woman,250000
142301,0.603302653736884,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,73,Bachelor’s degree,"Black, non-Hispanic",Man,47500
142302,0.40419692309682,About half the time,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove not strongly,Independent-Republican,69,Bachelor’s degree,"White, non-Hispanic",Man,250000
142303,0.463024455922537,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,33,Bachelor’s degree,"White, non-Hispanic",Man,137500
142304,0.620106618312714,Most of the time,Kamala Harris,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,44,Bachelor’s degree,"Black, non-Hispanic",Woman,2500
142305,2.04057331921742,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,27,Bachelor’s degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,105000
142306,0.895473669055464,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,NA,Not very strong Republican,51,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,28750
142307,0.657040247807086,Always,Other,Disapprove strongly,Disapprove not strongly,Disapprove strongly,Not very strong Republican,NA,Graduate degree,"White, non-Hispanic",Man,250000
142308,0.428789660443859,Most of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,64,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,2500
142311,0.707363789269659,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Strong Democrat,43,Graduate degree,"White, non-Hispanic",Man,162500
142313,0.958534991481447,Some of the time,NA,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Independent-Republican,32,Bachelor’s degree,"White, non-Hispanic",Man,NA
142315,0.652248208951993,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,62,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,52500
142316,0.452457400987672,About half the time,Kamala Harris,Approve not strongly,Approve strongly,Approve strongly,Not very strong Republican,44,Bachelor’s degree,"White, non-Hispanic",Woman,162500
142317,1.40377898855386,About half the time,Other,Disapprove not strongly,Disapprove strongly,Approve not strongly,Independent-Republican,33,Graduate degree,"White, non-Hispanic",Woman,117500
142318,0.41231810860621,Most of the time,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Independent-Democrat,79,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,117500
