question_id,pollster,numeric_grade,methodology,state,month,year,sample_size,Biden,Trump
128076,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,45
126813,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132465,SurveyMonkey,2,Online Panel,NA,6,2020,12421,53.33,43.63
132590,SurveyMonkey,2,Online Panel,NA,6,2020,12421,52.63,45.09
124905,Hart/POS,2.6,Live Phone,NA,6,2020,800,47,38
124885,Quinnipiac,2.8,Live Phone,OHIO,6,2020,1139,46,45
126999,U. New Hampshire,2.6,Probability Panel,NEW HAMPSHIRE,6,2020,936,52,39
124855,Siena/NYT,3,Live Phone,NA,6,2020,1337,49.7,36.3
125004,Garin Hart Yang,1,Online Panel,MISSOURI,6,2020,800,48,46
125015,Pew,2.5,Probability Panel,NA,6,2020,3577,54,44
128075,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,45
126858,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132464,SurveyMonkey,2,Online Panel,NA,6,2020,12910,53.57,43.67
132589,SurveyMonkey,2,Online Panel,NA,6,2020,12910,53.13,44.69
124864,Morning Consult,1.9,Online Panel,NA,6,2020,30942,47,39
128074,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124816,PPP,1.4,IVR/Text,NA,6,2020,1013,52,43
126811,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132463,SurveyMonkey,2,Online Panel,NA,6,2020,20176,51.56,45.55
132588,SurveyMonkey,2,Online Panel,NA,6,2020,20176,50.76,47
124921,Hodas & Associates,NA,Live Phone,MICHIGAN,6,2020,600,55.5,37.5
128073,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,45
124786,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,MINNESOTA,6,2020,600,58,42
124818,PPP,1.4,IVR/Text,TEXAS,6,2020,907,46,48
126810,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132462,SurveyMonkey,2,Online Panel,NA,6,2020,24512,51.73,45.17
132587,SurveyMonkey,2,Online Panel,NA,6,2020,24512,50.33,47.13
124936,Redfield & Wilton Strategies,1.8,Online Panel,WISCONSIN,6,2020,846,45,36
128072,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,45
124809,Harris Poll,1.5,Online Panel,NA,6,2020,1738,56,44
125083,Harris Poll,1.5,Online Panel,NA,6,2020,1886,56,44
124788,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,MICHIGAN,6,2020,1101,46.2,45.3
126857,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132461,SurveyMonkey,2,Online Panel,NA,6,2020,24746,51.71,45.19
132586,SurveyMonkey,2,Online Panel,NA,6,2020,24746,49.99,47.56
124876,Marquette Law School,3,Live Phone,WISCONSIN,6,2020,805,51,42
127172,Marquette Law School,3,Live Phone,WISCONSIN,6,2020,686,52,44
128071,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,45
124895,Siena/NYT,3,Live Phone,FLORIDA,6,2020,651,47,41
124897,Siena/NYT,3,Live Phone,NORTH CAROLINA,6,2020,653,49,40
124777,Gravis Marketing (2020 and earlier),2,IVR/Online Panel,NORTH CAROLINA,6,2020,631,43,46
126808,Morning Consult,1.9,Online Panel,NA,6,2020,12000,51,42
132460,SurveyMonkey,2,Online Panel,NA,6,2020,22570,52.85,44.09
132585,SurveyMonkey,2,Online Panel,NA,6,2020,22570,51.28,46.41
124931,Redfield & Wilton Strategies,1.8,Online Panel,ARIZONA,6,2020,865,43,39
124932,Redfield & Wilton Strategies,1.8,Online Panel,NORTH CAROLINA,6,2020,902,46,40
124896,Siena/NYT,3,Live Phone,MICHIGAN,6,2020,610,47,36
128070,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,45
124728,YouGov,3,Online Panel,NA,6,2020,1160,50,41
124934,Redfield & Wilton Strategies,1.8,Online Panel,PENNSYLVANIA,6,2020,1125,49,39
124935,Redfield & Wilton Strategies,1.8,Online Panel,MICHIGAN,6,2020,826,47,36
126807,Morning Consult,1.9,Online Panel,NA,6,2020,12000,51,42
132459,SurveyMonkey,2,Online Panel,NA,6,2020,17753,53.33,43.75
132584,SurveyMonkey,2,Online Panel,NA,6,2020,17753,52.26,45.6
124764,Beacon/Shaw,2.8,Live Phone,NA,6,2020,1343,50,38
124765,St. Anselm,2.4,Text-to-Web,NEW HAMPSHIRE,6,2020,1072,49,42
124785,SurveyMonkey,2,Online Panel,NA,6,2020,5666,53,43
124804,Echelon Insights,2.7,Online Panel,NA,6,2020,1000,50,42
124920,Hodas & Associates,NA,Live Phone,WISCONSIN,6,2020,600,55.33,38.67
126964,TargetPoint,1.3,Live Phone/Online Panel,MICHIGAN,6,2020,1000,49,33
124720,Ipsos,2.8,Probability Panel,NA,6,2020,3768,48,35
124740,Ipsos,2.8,Probability Panel,NA,6,2020,4426,43,33
124761,Øptimus,NA,Online Panel,NA,6,2020,783,41.9,36.7
124762,Øptimus,NA,Online Panel,NA,6,2020,686,50,43.9
124894,Siena/NYT,3,Live Phone,ARIZONA,6,2020,650,48,41
124898,Siena/NYT,3,Live Phone,PENNSYLVANIA,6,2020,651,50,40
128069,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124933,Redfield & Wilton Strategies,1.8,Online Panel,FLORIDA,6,2020,1079,45,41
124692,Civiqs,2.4,Online Panel/Online Ad,ARIZONA,6,2020,1368,49,45
124745,Civiqs,2.4,Online Panel/Online Ad,KENTUCKY,6,2020,898,37,57
126806,Morning Consult,1.9,Online Panel,NA,6,2020,12000,51,42
132458,SurveyMonkey,2,Online Panel,NA,6,2020,12847,54.01,43.38
132583,SurveyMonkey,2,Online Panel,NA,6,2020,12847,52.99,45.1
124753,Quinnipiac,2.8,Live Phone,NA,6,2020,1332,49,41
124899,Siena/NYT,3,Live Phone,WISCONSIN,6,2020,655,49,38
128068,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124712,Change Research,1.4,Text-to-Web/Online Ad,NA,6,2020,1250,51,41
124713,Change Research,1.4,Text-to-Web/Online Ad,FLORIDA,6,2020,713,50,43
124714,Change Research,1.4,Text-to-Web/Online Ad,PENNSYLVANIA,6,2020,491,49,46
124715,Change Research,1.4,Text-to-Web/Online Ad,WISCONSIN,6,2020,231,48,44
124716,Change Research,1.4,Text-to-Web/Online Ad,MICHIGAN,6,2020,353,47,45
124717,Change Research,1.4,Text-to-Web/Online Ad,NORTH CAROLINA,6,2020,378,47,45
124718,Change Research,1.4,Text-to-Web/Online Ad,ARIZONA,6,2020,201,45,44
126805,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132457,SurveyMonkey,2,Online Panel,NA,6,2020,12631,54.14,43.35
132582,SurveyMonkey,2,Online Panel,NA,6,2020,12631,53.14,44.92
124671,Morning Consult,1.9,Online Panel,NA,6,2020,32138,48,39
124967,Kaiser Family Foundation,2.5,Live Phone,NA,6,2020,1094,51,38
128067,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124679,PPP,1.4,IVR/Text,NEW MEXICO,6,2020,740,53,39
124701,PPP,1.4,IVR/Text,GEORGIA,6,2020,661,48,46
124642,Abacus Data,NA,Online Panel,NA,6,2020,1224,49,35
124643,Abacus Data,NA,Online Panel,NA,6,2020,1004,51,41
124657,RMG Research,2.3,IVR/Text,NA,6,2020,1200,48,36
126856,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132456,SurveyMonkey,2,Online Panel,NA,6,2020,20024,53.68,43.92
132581,SurveyMonkey,2,Online Panel,NA,6,2020,20024,52.58,45.64
124667,Øptimus,NA,Online Panel,NA,6,2020,849,42.9,33.7
124668,Øptimus,NA,Online Panel,NA,6,2020,742,51.6,42.5
128066,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
126855,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132455,SurveyMonkey,2,Online Panel,NA,6,2020,26380,53.21,44.13
132580,SurveyMonkey,2,Online Panel,NA,6,2020,26380,52.02,46.01
124681,TIPP,1.8,Online Panel,MICHIGAN,6,2020,907,50,37
124682,TIPP,1.8,Online Panel,MICHIGAN,6,2020,859,51,38
128065,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124634,Remington,2.6,IVR,MISSOURI,6,2020,1152,43,51
124683,TIPP,1.8,Online Panel,FLORIDA,6,2020,910,50,40
124684,TIPP,1.8,Online Panel,FLORIDA,6,2020,875,51,40
126854,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132454,SurveyMonkey,2,Online Panel,NA,6,2020,28261,53.11,44.26
132579,SurveyMonkey,2,Online Panel,NA,6,2020,28261,51.96,46.05
124919,Hodas & Associates,NA,Live Phone,PENNSYLVANIA,6,2020,600,53.83,42.17
124979,Climate Nexus,NA,Online Panel,NA,6,2020,9087,48,41
134238,Civiqs,2.4,Online Panel/Online Ad,PENNSYLVANIA,6,2020,1221,49,46
128064,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124608,YouGov,3,Online Panel,NA,6,2020,1288,49,40
124637,Hendrix College,0.9,Text-to-Web,ARKANSAS,6,2020,869,45,47
126801,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
132453,SurveyMonkey,2,Online Panel,NA,6,2020,25611,51.7,45.12
132578,SurveyMonkey,2,Online Panel,NA,6,2020,25611,50.9,46.68
124672,Selzer,2.8,Live Phone,IOWA,6,2020,674,43,44
128063,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124770,Nationscape,NA,Online Panel,NA,6,2020,10601,50,39
124585,Data for Progress,2.6,Online Panel,NA,6,2020,797,51.66,42.13
124586,Data for Progress,2.6,Online Panel,NA,6,2020,688,53.58,40.2
124577,Ipsos,2.8,Probability Panel,NA,6,2020,931,46,38
124604,Ipsos,2.8,Probability Panel,NA,6,2020,1114,43,35
124622,Redfield & Wilton Strategies,1.8,Online Panel,NA,6,2020,1208,50.16,37.06
124601,YouGov,3,Online Panel,NA,6,2020,1241,49,41
126800,Morning Consult,1.9,Online Panel,NA,6,2020,12000,51,42
124616,Øptimus,NA,Online Panel,NA,6,2020,855,42.8,32.1
124617,Øptimus,NA,Online Panel,NA,6,2020,762,53,42.2
128062,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,43
124569,Civiqs,2.4,Online Panel/Online Ad,IOWA,6,2020,865,46,46
126799,Morning Consult,1.9,Online Panel,NA,6,2020,12000,51,42
128061,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,43
124582,MSR Group,1.8,Online Panel,NA,6,2020,855,46.3,38.9
126853,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,43
124562,Morning Consult,1.9,Online Panel,NA,6,2020,32380,47,39
124574,Kiaer Research,1.4,IVR/Online Panel,MICHIGAN,6,2020,543,50,35
128060,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,43
124542,RMG Research,2.3,IVR/Text,NA,6,2020,1200,47,37
126797,Morning Consult,1.9,Online Panel,NA,6,2020,12000,50,42
124539,Garin Hart Yang,1,Online Panel,NA,6,2020,1223,53,41
124555,Øptimus,NA,Online Panel,NA,6,2020,891,41.9,32.6
124556,Øptimus,NA,Online Panel,NA,6,2020,787,53.1,41.9
128059,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,43
126852,Morning Consult,1.9,Online Panel,NA,6,2020,12000,49,43
124536,CNN/SSRS,2.8,Live Phone,NA,6,2020,1125,55,41
128058,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,44
129344,Morning Consult,1.9,Online Panel,MINNESOTA,6,2020,600,48,45
124698,NORC,2,Live Phone/Probability Panel,NA,6,2020,3504,40,32
124511,PPP,1.4,IVR/Text,IOWA,6,2020,963,47,48
124517,PPP,1.4,IVR/Text,TEXAS,6,2020,682,48,48
124563,Amber Integrated,1.5,Live Phone/Online Panel,OKLAHOMA,6,2020,500,36,55
124521,Whitman Insight Strategies,1.6,Online Panel,NA,6,2020,500,53,43
124703,Chism Strategies,2.4,Live Phone,MISSISSIPPI,6,2020,568,40.6,50.4
126795,Morning Consult,1.9,Online Panel,NA,6,2020,12000,49,43
124550,HarrisX,1.5,Online Panel,NA,6,2020,2827,47,37
124678,EPIC/MRA,1.9,Live Phone,MICHIGAN,6,2020,600,55,39
128057,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,44
124465,Emerson,2.9,IVR/Online Panel,NA,6,2020,1431,52.7,47.3
124482,PPP,1.4,IVR/Text,NORTH CAROLINA,6,2020,949,49,45
124520,Marist,2.9,Live Phone,NA,6,2020,958,50,43
124485,Civiqs,2.4,Online Panel/Online Ad,NA,6,2020,1327,47,44
126794,Morning Consult,1.9,Online Panel,NA,6,2020,12000,49,43
124494,TIPP,1.8,Online Panel,NA,6,2020,964,45,42
124528,EPIC/MRA,1.9,Live Phone,MICHIGAN,6,2020,600,53,41
128056,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,49,44
124423,Ipsos,2.8,Probability Panel,NA,6,2020,964,47,37
124468,Ipsos,2.8,Probability Panel,NA,6,2020,1113,42,35
124510,Research Co.,2.4,Online Panel,NA,6,2020,1000,46,41
124541,Zogby,1.2,Online Panel,NA,6,2020,1007,46,46
124450,YouGov,3,Online Panel,NA,6,2020,1244,47,40
126793,Morning Consult,1.9,Online Panel,NA,6,2020,12000,49,43
124469,Beacon/Shaw,2.8,Live Phone,ARIZONA,6,2020,1002,46,42
124470,Beacon/Shaw,2.8,Live Phone,OHIO,6,2020,803,45,43
124471,Beacon/Shaw,2.8,Live Phone,WISCONSIN,6,2020,801,49,40
134239,Civiqs,2.4,Online Panel/Online Ad,PENNSYLVANIA,6,2020,2045,49,46
124533,Hart/POS,2.6,Live Phone,NA,6,2020,1000,49,42
124500,Øptimus,NA,Online Panel,NA,6,2020,917,43.2,35.3
124501,Øptimus,NA,Online Panel,NA,6,2020,795,50.9,44.4
128055,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,44
124402,Morning Consult,1.9,Online Panel,NA,6,2020,1624,51,39
124406,Morning Consult,1.9,Online Panel,NA,6,2020,1990,46,37
124409,Civiqs,2.4,Online Panel/Online Ad,KANSAS,6,2020,699,40,52
126792,Morning Consult,1.9,Online Panel,NA,6,2020,12000,48,44
124408,YouGov,3,Online Panel,NA,6,2020,1486,47,43
124454,Monmouth,2.9,Live Phone,NA,6,2020,742,52,41
124461,Quinnipiac,2.8,Live Phone,TEXAS,6,2020,1166,43,44
128054,Morning Consult,1.9,Online Panel,WISCONSIN,6,2020,797,48,44
124432,Change Research,1.4,Text-to-Web/Online Ad,NA,5,2020,1457,48,41
124434,Change Research,1.4,Text-to-Web/Online Ad,ARIZONA,5,2020,329,44,45
124435,Change Research,1.4,Text-to-Web/Online Ad,FLORIDA,5,2020,1186,48,45
124436,Change Research,1.4,Text-to-Web/Online Ad,MICHIGAN,5,2020,620,48,46
124437,Change Research,1.4,Text-to-Web/Online Ad,NORTH CAROLINA,5,2020,806,46,45
124438,Change Research,1.4,Text-to-Web/Online Ad,PENNSYLVANIA,5,2020,579,46,50
124439,Change Research,1.4,Text-to-Web/Online Ad,WISCONSIN,5,2020,382,45,45
126791,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
124561,Morning Consult,1.9,Online Panel,NA,5,2020,31983,46,41
128053,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,44
125225,PureSpectrum,NA,Online Panel,NA,5,2020,18132,46,37
124335,YouGov,3,Online Panel,NA,5,2020,861,48,40
124393,PPP,1.4,IVR/Text,MICHIGAN,5,2020,1582,50,44
124420,RMG Research,2.3,IVR/Text,NA,5,2020,1200,46,39
126790,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
124399,Øptimus,NA,Online Panel,NA,5,2020,914,44.7,37.1
124400,Øptimus,NA,Online Panel,NA,5,2020,789,49.7,45.4
128052,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,49,43
124610,Cygnal,2.1,Online Panel,FLORIDA,5,2020,881,47,43.8
126789,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
128051,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,50,42
124458,Harper Polling,NA,Live Phone,NORTH CAROLINA,5,2020,500,44,47
126788,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,44
128189,Harper Polling,NA,Live Phone,MINNESOTA,5,2020,510,50,42
124328,ABC/Washington Post,3,Live Phone,NA,5,2020,1001,53,40
124329,ABC/Washington Post,3,Live Phone,NA,5,2020,835,53,43
128050,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,50,43
124032,St. Pete Polls,2.4,IVR,FLORIDA,5,2020,4763,47.5,46.7
124033,We Ask America,NA,IVR/Live Phone,MISSOURI,5,2020,500,44,48
126787,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,44
124337,TargetSmart,2,Live Phone/Online Panel,NA,5,2020,1200,43,40
124609,TargetSmart,2,Live Phone/Online Panel,GEORGIA,5,2020,321,40,44
124027,Ipsos,2.8,Probability Panel,NA,5,2020,4429,41,37
124028,Ipsos,2.8,Probability Panel,NA,5,2020,3732,45,39
128049,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,49,44
124132,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,5,2020,1001,53,40
124133,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,5,2020,1001,NA,37
124134,John Zogby Strategies/EMI Research Solutions,1.8,Online Panel,NA,5,2020,1001,NA,43
124583,Data for Progress,2.6,Online Panel,NA,5,2020,778,51.13,43.28
124584,Data for Progress,2.6,Online Panel,NA,5,2020,686,49.81,45.67
126786,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
124011,YouGov,3,Online Panel,NA,5,2020,1157,45,42
124015,Civiqs,2.4,Online Panel/Online Ad,SOUTH CAROLINA,5,2020,591,42,52
124047,Øptimus,NA,Online Panel,NA,5,2020,913,41.4,36.9
124048,Øptimus,NA,Online Panel,NA,5,2020,793,51.8,44.1
124479,PPIC,2.5,Live Phone,CALIFORNIA,5,2020,1048,57,33
126879,Morning Consult,1.9,Online Panel,ARIZONA,5,2020,784,45,47
126880,Morning Consult,1.9,Online Panel,COLORADO,5,2020,572,50,42
126881,Morning Consult,1.9,Online Panel,FLORIDA,5,2020,3593,47,48
126882,Morning Consult,1.9,Online Panel,GEORGIA,5,2020,1396,47,49
126883,Morning Consult,1.9,Online Panel,MICHIGAN,5,2020,1325,50,42
126884,Morning Consult,1.9,Online Panel,MINNESOTA,5,2020,647,49,42
126885,Morning Consult,1.9,Online Panel,NORTH CAROLINA,5,2020,1403,46,49
126886,Morning Consult,1.9,Online Panel,OHIO,5,2020,1720,42,50
126887,Morning Consult,1.9,Online Panel,PENNSYLVANIA,5,2020,2120,48,44
126888,Morning Consult,1.9,Online Panel,TEXAS,5,2020,2551,43,50
126889,Morning Consult,1.9,Online Panel,VIRGINIA,5,2020,1148,52,42
126890,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,740,49,44
126785,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,45
128048,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,44
126784,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,44
124564,RMG Research,2.3,Online Panel,KENTUCKY,5,2020,500,36,53
127497,SurveyUSA,2.8,Online Panel,CONNECTICUT,5,2020,808,52,32
123991,Morning Consult,1.9,Online Panel,NA,5,2020,30317,46,41
128047,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,44
124049,Victoria Research,1.5,Text-to-Web,INDIANA,5,2020,894,39,49
126783,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,44
123959,Gonzales Research & Media Services,1.2,Live Phone,MARYLAND,5,2020,810,59.1,35.3
123986,Øptimus,NA,Online Panel,NA,5,2020,891,41.3,35.4
123987,Øptimus,NA,Online Panel,NA,5,2020,766,53.9,42.7
128046,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,49,43
126782,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,43
123981,HighGround,1.8,Live Phone,ARIZONA,5,2020,400,47,45.3
128045,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,43
124568,SSRS,2.4,Live Phone,TENNESSEE,5,2020,1000,42,51
123952,YouGov,3,Online Panel,NA,5,2020,1218,46,42
126851,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
123993,Siena,2.7,Live Phone/Online Panel,NEW YORK,5,2020,796,57,32
123936,Neighborhood Research,1.3,Live Phone,NORTH CAROLINA,5,2020,391,42,42
128044,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,42
123950,PPP,1.4,IVR/Text,WASHINGTON,5,2020,1070,59,37
124803,Echelon Insights,2.7,Online Panel,NA,5,2020,1000,51,42
123957,Mason-Dixon,2.6,Live Phone,MINNESOTA,5,2020,800,49,44
126780,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,44
123933,Beacon/Shaw,2.8,Live Phone,NA,5,2020,1207,48,40
128043,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,43
123712,Data for Progress,2.6,Online Panel,NA,5,2020,885,51.42,42.75
123713,Data for Progress,2.6,Online Panel,NA,5,2020,800,52.04,42.3
123584,PPP,1.4,IVR/Text,NA,5,2020,1223,NA,43
123598,Rasmussen,2.1,IVR/Online Panel,NA,5,2020,1000,48,43
123694,Ipsos,2.8,Probability Panel,NA,5,2020,1115,43,35
123695,Ipsos,2.8,Probability Panel,NA,5,2020,957,47,38
123700,SurveyUSA,2.8,Online Panel,CALIFORNIA,5,2020,537,58,30
123726,PPP,1.4,IVR/Text,MICHIGAN,5,2020,1234,51,45
123597,YouGov,3,Online Panel,NA,5,2020,1235,47,42
126779,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,44
123705,SurveyUSA,2.8,Online Panel,WASHINGTON,5,2020,530,57,31
123948,Øptimus,NA,Online Panel,NA,5,2020,899,41.8,32.7
123949,Øptimus,NA,Online Panel,NA,5,2020,774,51.5,41.5
128042,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,43
123441,Civiqs,2.4,Online Panel/Online Ad,GEORGIA,5,2020,1339,48,47
126778,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
123674,Quinnipiac,2.8,Live Phone,NA,5,2020,1323,50,39
124795,FM3 Research,0.7,Live Phone,ALABAMA,5,2020,601,39,53
127000,U. New Hampshire,2.6,Probability Panel,NEW HAMPSHIRE,5,2020,790,44,46
123941,Kaiser Family Foundation,2.5,Live Phone,NA,5,2020,970,43,41
128041,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,47,44
123582,Change Research,1.4,Text-to-Web/Online Ad,NA,5,2020,1424,48,45
126850,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
123432,Point Blank Political,1.4,Text-to-Web/Email,FLORIDA,5,2020,2149,44.5,43.9
123433,Point Blank Political,1.4,Text-to-Web/Email,FLORIDA,5,2020,2149,52.3,47.7
123587,Morning Consult,1.9,Online Panel,NA,5,2020,28159,46,41
123714,Change Research,1.4,Text-to-Web/Online Ad,MICHIGAN,5,2020,3070,48.95,46
123715,Change Research,1.4,Text-to-Web/Online Ad,MICHIGAN,5,2020,3070,46.67,44.21
128040,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,48,43
123426,RMG Research,2.3,IVR/Text,NA,5,2020,1200,43,39
126776,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
123424,Øptimus,NA,Online Panel,NA,5,2020,914,41.5,34.1
123425,Øptimus,NA,Online Panel,NA,5,2020,780,51.6,41.4
128039,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,49,43
129343,Morning Consult,1.9,Online Panel,MINNESOTA,5,2020,600,55,38
123437,Roanoke College,2.6,Live Phone,VIRGINIA,5,2020,563,51,39
123640,PPP,1.4,IVR/Text,KENTUCKY,5,2020,1104,39,55
126775,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,43
123970,Y2 Analytics,1.1,Online Panel,UTAH,5,2020,1078,41,44
124772,Y2 Analytics,1.1,Online Panel,UTAH,5,2020,1078,40,46
124773,Y2 Analytics,1.1,Online Panel,UTAH,5,2020,1078,40,46
124774,Y2 Analytics,1.1,Online Panel,UTAH,5,2020,1078,38,48
124775,Y2 Analytics,1.1,Online Panel,UTAH,5,2020,1078,38,48
128038,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,49,42
125226,PureSpectrum,NA,Online Panel,NA,5,2020,20333,43,39
123419,Harris Poll,1.5,Online Panel,NA,5,2020,1854,53,47
123431,Harris Poll,1.5,Online Panel,NA,5,2020,1708,53,47
123691,HarrisX,1.5,Online Panel,NA,5,2020,950,42,41
126774,Morning Consult,1.9,Online Panel,NA,5,2020,12000,49,44
123926,Redfield & Wilton Strategies,1.8,Online Panel,ARIZONA,5,2020,946,45,41
123927,Redfield & Wilton Strategies,1.8,Online Panel,NORTH CAROLINA,5,2020,859,45,43
123928,Redfield & Wilton Strategies,1.8,Online Panel,FLORIDA,5,2020,1014,45,43
123929,Redfield & Wilton Strategies,1.8,Online Panel,PENNSYLVANIA,5,2020,963,48,39
123930,Redfield & Wilton Strategies,1.8,Online Panel,MICHIGAN,5,2020,970,47,39
123931,Redfield & Wilton Strategies,1.8,Online Panel,WISCONSIN,5,2020,875,48,38
128037,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,49,43
123393,BK Strategies,1.3,Live Phone,GEORGIA,5,2020,700,46,48
126773,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,44
123702,Hodas & Associates,NA,Live Phone,PENNSYLVANIA,5,2020,600,46,50.5
123975,Meeting Street Insights,1.4,Live Phone,NORTH CAROLINA,5,2020,500,46.6,46.8
128036,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,47,44
123710,Data for Progress,2.6,Online Panel,NA,5,2020,764,51.35,43.78
123711,Data for Progress,2.6,Online Panel,NA,5,2020,666,50.12,43.3
123319,Ipsos,2.8,Probability Panel,NA,5,2020,973,46,38
123368,Ipsos,2.8,Probability Panel,NA,5,2020,1112,41,36
123339,YouGov,3,Online Panel,NA,5,2020,1175,47,43
126772,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,45
123389,Florida Atlantic University,2,IVR/Online Panel,FLORIDA,5,2020,928,52.65,47.35
123379,Øptimus,NA,Online Panel,NA,5,2020,860,42.1,36.4
123380,Øptimus,NA,Online Panel,NA,5,2020,728,52,43.3
128035,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,47,44
123434,OH Predictive Insights / MBQF,2.4,IVR/Live Phone,ARIZONA,5,2020,600,50.46,42.56
126771,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,45
123416,Global Strategy Group,1.8,Live Phone/Text-to-Web,COLORADO,5,2020,800,53,40
128034,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,47,45
123278,Emerson,2.9,IVR/Online Panel,TEXAS,5,2020,800,48.31,51.69
123279,Emerson,2.9,IVR/Online Panel,OHIO,5,2020,725,48.63,51.37
126770,Morning Consult,1.9,Online Panel,NA,5,2020,12000,48,45
123344,CNN/SSRS,2.8,Live Phone,NA,5,2020,1001,51,46
123320,DCCC Targeting Team,1.1,IVR/Live Phone,NEBRASKA CD-2,5,2020,448,52,41
123276,Morning Consult,1.9,Online Panel,NA,5,2020,27754,45,42
128033,Morning Consult,1.9,Online Panel,WISCONSIN,5,2020,797,47,45
